-181.152, -45.879, 13.924, 23.050
-181.149, -46.344, 13.961, 23.083
-181.147, -46.811, 14.004, 23.116
-181.145, -47.279, 14.051, 23.149
-181.142, -47.748, 14.103, 23.182
-181.139, -48.220, 14.159, 23.215
-181.136, -48.694, 14.219, 23.248
-181.134, -49.169, 14.281, 23.281
-181.131, -49.647, 14.347, 23.314
-181.129, -50.128, 14.415, 23.347
-181.126, -50.610, 14.486, 23.380
-181.124, -51.095, 14.559, 23.413
-181.121, -51.582, 14.634, 23.446
-181.119, -52.072, 14.710, 23.479
-181.117, -52.565, 14.788, 23.512
-181.115, -53.060, 14.868, 23.545
-181.112, -53.558, 14.947, 23.578
-181.109, -54.058, 15.021, 23.611
-181.107, -54.560, 15.082, 23.644
-181.104, -55.064, 15.126, 23.677
-181.101, -55.569, 15.154, 23.710
-181.098, -56.074, 15.168, 23.743
-181.096, -56.579, 15.175, 23.776
-181.093, -57.085, 15.183, 23.809
-181.090, -57.591, 15.198, 23.842
-181.087, -58.098, 15.221, 23.875
-181.084, -58.606, 15.249, 23.908
-181.081, -59.115, 15.283, 23.941
-181.078, -59.625, 15.322, 23.974
-181.075, -60.137, 15.366, 24.007
-181.072, -60.651, 15.414, 24.040
-181.069, -61.166, 15.465, 24.073
-181.066, -61.683, 15.520, 24.106
-181.063, -62.202, 15.578, 24.139
-181.060, -62.723, 15.638, 24.172
-181.057, -63.246, 15.701, 24.205
-181.054, -63.771, 15.767, 24.238
-181.051, -64.298, 15.834, 24.271
-181.048, -64.828, 15.904, 24.304
-181.045, -65.360, 15.975, 24.337
-181.042, -65.895, 16.048, 24.370
-181.039, -66.432, 16.122, 24.403
-181.036, -66.971, 16.198, 24.436
-181.033, -67.513, 16.275, 24.469
-181.029, -68.058, 16.353, 24.502
-181.026, -68.605, 16.431, 24.535
-181.022, -69.155, 16.508, 24.568
-181.019, -69.707, 16.578, 24.601
-181.015, -70.261, 16.637, 24.634
-181.012, -70.817, 16.683, 24.667
-181.009, -71.373, 16.717, 24.700
-181.005, -71.931, 16.741, 24.733
-181.002, -72.489, 16.763, 24.766
-180.999, -73.048, 16.788, 24.799
-180.995, -73.608, 16.818, 24.832
-180.991, -74.170, 16.853, 24.865
-180.988, -74.732, 16.891, 24.898
-180.984, -75.296, 16.934, 24.931
-180.981, -75.862, 16.980, 24.964
-180.977, -76.429, 17.029, 24.997
-180.973, -76.998, 17.081, 25.030
-180.969, -77.569, 17.136, 25.063
-180.965, -78.141, 17.193, 25.096
-180.962, -78.716, 17.252, 25.129
-180.959, -79.293, 17.314, 25.162
-180.955, -79.872, 17.377, 25.195
-180.951, -80.453, 17.443, 25.228
-180.947, -81.036, 17.509, 25.261
-180.944, -81.621, 17.577, 25.294
-180.940, -82.209, 17.647, 25.327
-180.936, -82.799, 17.718, 25.360
-180.932, -83.392, 17.790, 25.393
-180.928, -83.987, 17.863, 25.426
-180.924, -84.584, 17.937, 25.459
-180.920, -85.184, 18.011, 25.492
-180.915, -85.786, 18.087, 25.525
-180.911, -86.391, 18.163, 25.558
-180.907, -86.999, 18.240, 25.591
-180.903, -87.609, 18.316, 25.624
-180.899, -88.221, 18.380, 25.657
-180.895, -88.835, 18.419, 25.690
-180.891, -89.448, 18.415, 25.723
-180.886, -90.060, 18.363, 25.756
-180.882, -90.669, 18.271, 25.789
-180.877, -91.274, 18.146, 25.822
-180.873, -91.873, 17.994, 25.855
-180.868, -92.467, 17.824, 25.888
-180.864, -93.055, 17.647, 25.921
-180.859, -93.638, 17.470, 25.954
-180.855, -94.214, 17.300, 25.987
-180.850, -94.786, 17.145, 26.020
-180.846, -95.353, 17.005, 26.053
-180.842, -95.916, 16.879, 26.086
-180.838, -96.475, 16.768, 26.119
-180.834, -97.032, 16.671, 26.152
-180.830, -97.585, 16.588, 26.185
-180.826, -98.137, 16.517, 26.218
-180.822, -98.686, 16.459, 26.251
-180.817, -99.234, 16.413, 26.284
-180.813, -99.780, 16.378, 26.317
-180.809, -100.326, 16.353, 26.350
-180.806, -100.871, 16.338, 26.383
-180.802, -101.417, 16.333, 26.416
-180.798, -101.962, 16.335, 26.449
-180.794, -102.507, 16.345, 26.482
-180.790, -103.053, 16.362, 26.515
-180.786, -103.600, 16.386, 26.548
-180.782, -104.147, 16.414, 26.581
-180.778, -104.696, 16.448, 26.614
-180.773, -105.245, 16.486, 26.647
-180.769, -105.796, 16.528, 26.680
-180.764, -106.349, 16.574, 26.713
-180.760, -106.903, 16.623, 26.746
-180.755, -107.459, 16.676, 26.779
-180.751, -108.017, 16.731, 26.812
-180.747, -108.576, 16.789, 26.845
-180.742, -109.138, 16.850, 26.878
-180.738, -109.701, 16.912, 26.911
-180.733, -110.267, 16.977, 26.944
-180.728, -110.835, 17.043, 26.977
-180.724, -111.405, 17.111, 27.010
-180.719, -111.977, 17.178, 27.043
-180.715, -112.552, 17.233, 27.076
-180.710, -113.127, 17.259, 27.109
-180.705, -113.701, 17.240, 27.142
-180.701, -114.274, 17.176, 27.175
-180.696, -114.843, 17.074, 27.208
-180.691, -115.408, 16.943, 27.241
-180.687, -115.967, 16.790, 27.274
-180.682, -116.521, 16.625, 27.307
-180.678, -117.070, 16.456, 27.340
-180.673, -117.613, 16.291, 27.373
-180.669, -118.151, 16.139, 27.406
-180.664, -118.685, 16.002, 27.439
-180.660, -119.214, 15.882, 27.472
-180.655, -119.741, 15.776, 27.505
-180.651, -120.264, 15.685, 27.538
-180.647, -120.785, 15.609, 27.571
-180.642, -121.304, 15.546, 27.604
-180.638, -121.821, 15.496, 27.637
-180.633, -122.337, 15.458, 27.670
-180.629, -122.852, 15.431, 27.703
-180.624, -123.366, 15.415, 27.736
-180.619, -123.881, 15.410, 27.769
-180.615, -124.395, 15.413, 27.802
-180.610, -124.910, 15.424, 27.835
-180.605, -125.425, 15.443, 27.868
-180.601, -125.941, 15.468, 27.901
-180.596, -126.458, 15.499, 27.934
-180.592, -126.976, 15.535, 27.967
-180.587, -127.495, 15.576, 28.000
-180.583, -128.016, 15.621, 28.033
-180.578, -128.539, 15.670, 28.066
-180.573, -129.063, 15.723, 28.099
-180.568, -129.589, 15.778, 28.132
-180.563, -130.117, 15.837, 28.165
-180.559, -130.646, 15.899, 28.198
-180.554, -131.178, 15.963, 28.231
-180.549, -131.713, 16.029, 28.264
-180.545, -132.249, 16.097, 28.297
-180.540, -132.787, 16.165, 28.330
-180.535, -133.328, 16.222, 28.363
-180.530, -133.870, 16.252, 28.396
-180.525, -134.411, 16.239, 28.429
-180.520, -134.950, 16.180, 28.462
-180.515, -135.486, 16.084, 28.495
-180.510, -136.018, 15.958, 28.528
-180.505, -136.545, 15.809, 28.561
-180.500, -137.066, 15.647, 28.594
-180.495, -137.583, 15.482, 28.627
-180.490, -138.093, 15.321, 28.660
-180.485, -138.599, 15.172, 28.693
-180.480, -139.101, 15.040, 28.726
-180.475, -139.598, 14.925, 28.759
-180.471, -140.093, 14.825, 28.792
-180.465, -140.585, 14.742, 28.825
-180.460, -141.075, 14.673, 28.858
-180.455, -141.562, 14.618, 28.891
-180.450, -142.049, 14.576, 28.924
-180.446, -142.534, 14.547, 28.957
-180.441, -143.019, 14.530, 28.990
-180.436, -143.504, 14.523, 29.023
-180.431, -143.989, 14.527, 29.056
-180.426, -144.474, 14.539, 29.089
-180.421, -144.960, 14.558, 29.122
-180.416, -145.446, 14.585, 29.155
-180.411, -145.934, 14.618, 29.188
-180.406, -146.423, 14.657, 29.221
-180.402, -146.913, 14.700, 29.254
-180.397, -147.405, 14.748, 29.287
-180.392, -147.898, 14.801, 29.320
-180.387, -148.393, 14.856, 29.353
-180.382, -148.891, 14.916, 29.386
-180.377, -149.390, 14.978, 29.419
-180.371, -149.891, 15.043, 29.452
-180.366, -150.395, 15.110, 29.485
-180.361, -150.900, 15.180, 29.518
-180.355, -151.409, 15.249, 29.551
-180.350, -151.919, 15.310, 29.584
-180.344, -152.430, 15.348, 29.617
-180.339, -152.942, 15.345, 29.650
-180.333, -153.452, 15.295, 29.683
-180.328, -153.958, 15.207, 29.716
-180.322, -154.461, 15.087, 29.749
-180.316, -154.959, 14.941, 29.782
-180.311, -155.452, 14.780, 29.815
-180.305, -155.939, 14.613, 29.848
-180.300, -156.420, 14.448, 29.881
-180.295, -156.897, 14.294, 29.914
-180.289, -157.369, 14.158, 29.947
-180.284, -157.837, 14.039, 29.980
-180.280, -158.302, 13.938, 30.013
-180.275, -158.764, 13.853, 30.046
-180.270, -159.224, 13.784, 30.079
-180.265, -159.683, 13.731, 30.112
-180.259, -160.140, 13.691, 30.145
-180.254, -160.596, 13.665, 30.178
-180.249, -161.051, 13.651, 30.211
-180.244, -161.507, 13.649, 30.244
-180.238, -161.963, 13.657, 30.277
-180.233, -162.419, 13.673, 30.310
-180.227, -162.876, 13.698, 30.343
-180.222, -163.334, 13.730, 30.376
-180.217, -163.793, 13.767, 30.409
-180.211, -164.254, 13.811, 30.442
-180.206, -164.716, 13.860, 30.475
-180.200, -165.180, 13.913, 30.508
-180.195, -165.646, 13.970, 30.541
-180.189, -166.114, 14.030, 30.574
-180.183, -166.583, 14.094, 30.607
-180.176, -167.055, 14.161, 30.640
-180.171, -167.529, 14.231, 30.673
-180.165, -168.006, 14.303, 30.706
-180.159, -168.485, 14.377, 30.739
-180.153, -168.966, 14.451, 30.772
-180.146, -169.450, 14.511, 30.805
-180.141, -169.935, 14.539, 30.838
-180.135, -170.418, 14.520, 30.871
-180.129, -170.900, 14.457, 30.904
-180.123, -171.379, 14.359, 30.937
-180.117, -171.853, 14.232, 30.970
-180.111, -172.322, 14.081, 31.003
-180.105, -172.786, 13.916, 31.036
-180.099, -173.244, 13.747, 31.069
-180.093, -173.697, 13.582, 31.102
-180.086, -174.145, 13.430, 31.135
-180.080, -174.588, 13.296, 31.168
-180.074, -175.028, 13.183, 31.201
-180.068, -175.465, 13.087, 31.234
-180.063, -175.899, 13.009, 31.267
-180.057, -176.331, 12.948, 31.300
-180.050, -176.761, 12.903, 31.333
-180.044, -177.191, 12.872, 31.366
-180.038, -177.620, 12.854, 31.399
-180.032, -178.049, 12.850, 31.432
-180.026, -178.478, 12.856, 31.465
-180.019, -178.908, 12.872, 31.498
-180.013, -179.338, 12.897, 31.531
-180.006, -179.769, 12.930, 31.564
-180.000, -180.202, 12.969, 31.597
-179.994, -180.636, 13.014, 31.630
-179.988, -181.072, 13.065, 31.663
-179.981, -181.509, 13.120, 31.696
-179.974, -181.949, 13.180, 31.729
-179.967, -182.390, 13.243, 31.762
-179.960, -182.834, 13.310, 31.795
-179.952, -183.280, 13.380, 31.828
-179.945, -183.728, 13.452, 31.861
-179.938, -184.179, 13.527, 31.894
-179.931, -184.632, 13.604, 31.927
-179.923, -185.088, 13.681, 31.960
-179.916, -185.545, 13.743, 31.993
-179.908, -186.004, 13.773, 32.026
-179.901, -186.463, 13.755, 32.059
-179.893, -186.919, 13.695, 32.092
-179.885, -187.372, 13.599, 32.125
-179.878, -187.821, 13.473, 32.158
-179.870, -188.265, 13.324, 32.191
-179.862, -188.704, 13.161, 32.224
-179.854, -189.137, 12.995, 32.257
-179.846, -189.565, 12.833, 32.290
-179.838, -189.987, 12.684, 32.323
-179.830, -190.406, 12.556, 32.356
-179.822, -190.821, 12.448, 32.389
-179.813, -191.233, 12.359, 32.422
-179.804, -191.643, 12.289, 32.455
-179.796, -192.052, 12.237, 32.488
-179.787, -192.459, 12.201, 32.521
-179.778, -192.865, 12.179, 32.554
-179.768, -193.272, 12.172, 32.587
-179.755, -193.678, 12.175, 32.620
-179.741, -194.084, 12.189, 32.653
-179.726, -194.492, 12.212, 32.686
-179.707, -194.900, 12.241, 32.719
-179.685, -195.309, 12.278, 32.752
-179.659, -195.719, 12.317, 32.785
-179.629, -196.130, 12.364, 32.818
-179.596, -196.543, 12.419, 32.851
-179.558, -196.957, 12.473, 32.884
-179.516, -197.372, 12.534, 32.917
-179.469, -197.789, 12.596, 32.950
-179.418, -198.208, 12.663, 32.983
-179.362, -198.628, 12.731, 33.016
-179.301, -199.050, 12.804, 33.049
-179.236, -199.474, 12.881, 33.082
-179.166, -199.900, 12.958, 33.115
-179.092, -200.327, 13.038, 33.148
-179.013, -200.757, 13.118, 33.181
-178.929, -201.188, 13.202, 33.214
-178.840, -201.621, 13.285, 33.247
-178.746, -202.056, 13.371, 33.280
-178.648, -202.493, 13.460, 33.313
-178.545, -202.932, 13.548, 33.346
-178.438, -203.373, 13.638, 33.379
-178.326, -203.815, 13.728, 33.412
-178.210, -204.260, 13.819, 33.445
-178.089, -204.707, 13.908, 33.478
-177.963, -205.155, 13.988, 33.511
-177.833, -205.604, 14.048, 33.544
-177.699, -206.053, 14.085, 33.577
-177.561, -206.501, 14.094, 33.610
-177.420, -206.948, 14.083, 33.643
-177.277, -207.394, 14.061, 33.676
-177.130, -207.837, 14.037, 33.709
-176.981, -208.279, 14.024, 33.742
-176.828, -208.720, 14.021, 33.775
-176.673, -209.160, 14.028, 33.808
-176.514, -209.600, 14.042, 33.841
-176.353, -210.040, 14.064, 33.874
-176.189, -210.479, 14.093, 33.907
-176.021, -210.919, 14.128, 33.940
-175.851, -211.359, 14.169, 33.973
-175.678, -211.800, 14.214, 34.006
-175.501, -212.241, 14.264, 34.039
-175.322, -212.683, 14.319, 34.072
-175.140, -213.125, 14.376, 34.105
-174.955, -213.569, 14.438, 34.138
-174.767, -214.014, 14.502, 34.171
-174.577, -214.460, 14.569, 34.204
-174.384, -214.908, 14.639, 34.237
-174.187, -215.357, 14.710, 34.270
-173.988, -215.807, 14.784, 34.303
-173.786, -216.259, 14.859, 34.336
-173.581, -216.712, 14.936, 34.369
-173.373, -217.166, 15.014, 34.402
-173.162, -217.623, 15.094, 34.435
-172.948, -218.080, 15.175, 34.468
-172.732, -218.540, 15.257, 34.501
-172.512, -219.001, 15.340, 34.534
-172.289, -219.463, 15.424, 34.567
-172.063, -219.928, 15.507, 34.600
-171.835, -220.394, 15.586, 34.633
-171.603, -220.861, 15.654, 34.666
-171.370, -221.329, 15.705, 34.699
-171.134, -221.797, 15.738, 34.732
-170.896, -222.264, 15.755, 34.765
-170.657, -222.731, 15.762, 34.798
-170.415, -223.198, 15.766, 34.831
-170.173, -223.663, 15.777, 34.864
-169.928, -224.129, 15.794, 34.897
-169.681, -224.594, 15.818, 34.930
-169.433, -225.060, 15.848, 34.963
-169.183, -225.526, 15.882, 34.996
-168.931, -225.992, 15.922, 35.029
-168.677, -226.460, 15.965, 35.062
-168.420, -226.927, 16.012, 35.095
-168.162, -227.396, 16.063, 35.128
-167.902, -227.866, 16.117, 35.161
-167.640, -228.337, 16.174, 35.194
-167.376, -228.808, 16.234, 35.227
-167.110, -229.282, 16.296, 35.260
-166.842, -229.756, 16.360, 35.293
-166.572, -230.232, 16.426, 35.326
-166.299, -230.709, 16.494, 35.359
-166.025, -231.187, 16.564, 35.392
-165.748, -231.667, 16.635, 35.425
-165.469, -232.149, 16.707, 35.458
-165.188, -232.632, 16.781, 35.491
-164.905, -233.117, 16.856, 35.524
-164.620, -233.603, 16.933, 35.557
-164.332, -234.091, 17.010, 35.590
-164.042, -234.581, 17.088, 35.623
-163.751, -235.073, 17.167, 35.656
-163.457, -235.566, 17.246, 35.689
-163.161, -236.061, 17.326, 35.722
-162.862, -236.558, 17.403, 35.755
-162.562, -237.057, 17.473, 35.788
-162.260, -237.556, 17.532, 35.821
-161.957, -238.057, 17.580, 35.854
-161.652, -238.559, 17.616, 35.887
-161.346, -239.060, 17.644, 35.920
-161.039, -239.562, 17.670, 35.953
-160.731, -240.065, 17.699, 35.986
-160.422, -240.568, 17.733, 36.019
-160.111, -241.072, 17.771, 36.052
-159.800, -241.577, 17.812, 36.085
-159.487, -242.083, 17.857, 36.118
-159.173, -242.589, 17.905, 36.151
-158.857, -243.098, 17.955, 36.184
-158.541, -243.607, 18.008, 36.217
-158.223, -244.118, 18.063, 36.250
-157.904, -244.630, 18.120, 36.283
-157.583, -245.144, 18.179, 36.316
-157.262, -245.660, 18.240, 36.349
-156.939, -246.177, 18.302, 36.382
-156.615, -246.696, 18.367, 36.415
-156.289, -247.217, 18.432, 36.448
-155.963, -247.739, 18.499, 36.481
-155.635, -248.263, 18.567, 36.514
-155.306, -248.790, 18.636, 36.547
-154.976, -249.318, 18.706, 36.580
-154.644, -249.849, 18.777, 36.613
-154.312, -250.381, 18.849, 36.646
-153.979, -250.916, 18.922, 36.679
-153.644, -251.453, 18.995, 36.712
-153.309, -251.993, 19.069, 36.745
-152.973, -252.534, 19.144, 36.778
-152.635, -253.079, 19.219, 36.811
-152.298, -253.625, 19.294, 36.844
-151.959, -254.174, 19.368, 36.877
-151.620, -254.726, 19.429, 36.910
-151.282, -255.279, 19.463, 36.943
-150.944, -255.832, 19.452, 36.976
-150.608, -256.384, 19.394, 37.009
-150.275, -256.934, 19.297, 37.042
-149.945, -257.481, 19.168, 37.075
-149.620, -258.025, 19.011, 37.108
-149.298, -258.564, 18.839, 37.141
-148.981, -259.099, 18.658, 37.174
-148.669, -259.630, 18.478, 37.207
-148.361, -260.157, 18.305, 37.240
-148.058, -260.680, 18.145, 37.273
-147.759, -261.201, 18.001, 37.306
-147.465, -261.720, 17.870, 37.339
-147.177, -262.237, 17.752, 37.372
-146.893, -262.752, 17.648, 37.405
-146.613, -263.267, 17.556, 37.438
-146.339, -263.782, 17.477, 37.471
-146.069, -264.297, 17.409, 37.504
-145.804, -264.811, 17.352, 37.537
-145.544, -265.327, 17.305, 37.570
-145.288, -265.844, 17.268, 37.603
-145.038, -266.361, 17.240, 37.636
-144.792, -266.881, 17.221, 37.669
-144.550, -267.401, 17.210, 37.702
-144.313, -267.924, 17.207, 37.735
-144.079, -268.448, 17.211, 37.768
-143.850, -268.975, 17.221, 37.801
-143.625, -269.504, 17.237, 37.834
-143.403, -270.035, 17.259, 37.867
-143.185, -270.568, 17.285, 37.900
-142.970, -271.104, 17.317, 37.933
-142.758, -271.643, 17.352, 37.966
-142.549, -272.184, 17.393, 37.999
-142.344, -272.727, 17.436, 38.032
-142.141, -273.273, 17.483, 38.065
-141.941, -273.822, 17.533, 38.098
-141.744, -274.374, 17.585, 38.131
-141.549, -274.929, 17.641, 38.164
-141.356, -275.486, 17.699, 38.197
-141.165, -276.046, 17.759, 38.230
-140.977, -276.609, 17.821, 38.263
-140.791, -277.175, 17.884, 38.296
-140.607, -277.744, 17.949, 38.329
-140.426, -278.316, 18.015, 38.362
-140.246, -278.891, 18.083, 38.395
-140.069, -279.469, 18.151, 38.428
-139.895, -280.051, 18.220, 38.461
-139.723, -280.635, 18.291, 38.494
-139.553, -281.223, 18.362, 38.527
-139.386, -281.813, 18.435, 38.560
-139.221, -282.407, 18.507, 38.593
-139.059, -283.004, 18.580, 38.626
-138.900, -283.605, 18.654, 38.659
-138.744, -284.209, 18.728, 38.692
-138.590, -284.816, 18.803, 38.725
-138.438, -285.426, 18.879, 38.758
-138.290, -286.039, 18.954, 38.791
-138.143, -286.656, 19.029, 38.824
-138.000, -287.275, 19.089, 38.857
-137.861, -287.897, 19.117, 38.890
-137.724, -288.518, 19.101, 38.923
-137.592, -289.139, 19.040, 38.956
-137.463, -289.756, 18.941, 38.989
-137.338, -290.370, 18.809, 39.022
-137.217, -290.980, 18.652, 39.055
-137.101, -291.585, 18.477, 39.088
-136.989, -292.184, 18.295, 39.121
-136.881, -292.778, 18.112, 39.154
-136.777, -293.366, 17.937, 39.187
-136.677, -293.951, 17.776, 39.220
-136.581, -294.531, 17.629, 39.253
-136.488, -295.107, 17.496, 39.286
-136.400, -295.680, 17.377, 39.319
-136.314, -296.250, 17.272, 39.352
-136.232, -296.817, 17.180, 39.385
-136.153, -297.382, 17.101, 39.418
-136.077, -297.946, 17.033, 39.451
-136.003, -298.507, 16.978, 39.484
-135.931, -299.068, 16.933, 39.517
-135.862, -299.628, 16.899, 39.550
-135.795, -300.187, 16.875, 39.583
-135.731, -300.746, 16.860, 39.616
-135.669, -301.305, 16.853, 39.649
-135.610, -301.864, 16.854, 39.682
-135.552, -302.424, 16.862, 39.715
-135.497, -302.984, 16.877, 39.748
-135.444, -303.545, 16.897, 39.781
-135.393, -304.107, 16.923, 39.814
-135.344, -304.671, 16.954, 39.847
-135.298, -305.235, 16.989, 39.880
-135.255, -305.801, 17.027, 39.913
-135.213, -306.369, 17.070, 39.946
-135.174, -306.938, 17.115, 39.979
-135.138, -307.509, 17.164, 40.012
-135.104, -308.082, 17.216, 40.045
-135.073, -308.656, 17.270, 40.078
-135.044, -309.233, 17.327, 40.111
-135.018, -309.812, 17.385, 40.144
-134.995, -310.393, 17.445, 40.177
-134.975, -310.976, 17.507, 40.210
-134.957, -311.561, 17.571, 40.243
-134.943, -312.148, 17.636, 40.276
-134.931, -312.738, 17.704, 40.309
-134.921, -313.330, 17.770, 40.342
-134.915, -313.923, 17.821, 40.375
-134.912, -314.518, 17.843, 40.408
-134.912, -315.112, 17.818, 40.441
-134.915, -315.703, 17.750, 40.474
-134.921, -316.291, 17.645, 40.507
-134.930, -316.875, 17.511, 40.540
-134.942, -317.453, 17.356, 40.573
-134.957, -318.025, 17.189, 40.606
-134.975, -318.592, 17.018, 40.639
-134.995, -319.154, 16.852, 40.672
-135.019, -319.710, 16.698, 40.705
-135.045, -320.261, 16.560, 40.738
-135.075, -320.809, 16.436, 40.771
-135.108, -321.352, 16.327, 40.804
-135.143, -321.892, 16.232, 40.837
-135.182, -322.430, 16.151, 40.870
-135.223, -322.965, 16.083, 40.903
-135.267, -323.498, 16.028, 40.936
-135.314, -324.030, 15.984, 40.969
-135.363, -324.560, 15.951, 41.002
-135.415, -325.088, 15.928, 41.035
-135.469, -325.617, 15.916, 41.068
-135.527, -326.145, 15.912, 41.101
-135.586, -326.672, 15.916, 41.134
-135.649, -327.200, 15.928, 41.167
-135.714, -327.728, 15.946, 41.200
-135.782, -328.256, 15.970, 41.233
-135.853, -328.785, 15.999, 41.266
-135.927, -329.314, 16.033, 41.299
-136.004, -329.844, 16.071, 41.332
-136.085, -330.375, 16.114, 41.365
-136.169, -330.908, 16.159, 41.398
-136.256, -331.441, 16.209, 41.431
-136.348, -331.975, 16.261, 41.464
-136.442, -332.510, 16.316, 41.497
-136.540, -333.047, 16.373, 41.530
-136.642, -333.585, 16.434, 41.563
-136.748, -334.124, 16.495, 41.596
-136.858, -334.665, 16.559, 41.629
-136.972, -335.207, 16.623, 41.662
-137.090, -335.750, 16.688, 41.695
-137.212, -336.294, 16.740, 41.728
-137.339, -336.838, 16.764, 41.761
-137.470, -337.380, 16.746, 41.794
-137.604, -337.920, 16.685, 41.827
-137.742, -338.455, 16.587, 41.860
-137.882, -338.985, 16.460, 41.893
-138.026, -339.509, 16.312, 41.926
-138.172, -340.027, 16.154, 41.959
-138.320, -340.539, 15.993, 41.992
-138.471, -341.045, 15.838, 42.025
-138.625, -341.545, 15.697, 42.058
-138.782, -342.039, 15.571, 42.091
-138.942, -342.529, 15.461, 42.124
-139.106, -343.015, 15.365, 42.157
-139.273, -343.497, 15.284, 42.190
-139.443, -343.975, 15.216, 42.223
-139.617, -344.450, 15.162, 42.256
-139.795, -344.922, 15.118, 42.289
-139.976, -345.391, 15.088, 42.322
-140.161, -345.858, 15.066, 42.355
-140.350, -346.324, 15.056, 42.388
-140.543, -346.787, 15.053, 42.421
-140.740, -347.249, 15.060, 42.454
-140.942, -347.709, 15.073, 42.487
-141.147, -348.169, 15.094, 42.520
-141.358, -348.627, 15.118, 42.553
-141.573, -349.084, 15.150, 42.586
-141.792, -349.540, 15.185, 42.619
-142.017, -349.995, 15.226, 42.652
-142.247, -350.449, 15.268, 42.685
-142.481, -350.902, 15.317, 42.718
-142.720, -351.355, 15.369, 42.751
-142.964, -351.807, 15.426, 42.784
-143.211, -352.260, 15.486, 42.817
-143.463, -352.713, 15.550, 42.850
-143.718, -353.166, 15.616, 42.883
-143.976, -353.621, 15.685, 42.916
-144.237, -354.076, 15.757, 42.949
-144.501, -354.532, 15.831, 42.982
-144.766, -354.991, 15.905, 43.015
-145.032, -355.452, 15.982, 43.048
-145.300, -355.916, 16.060, 43.081
-145.568, -356.382, 16.140, 43.114
-145.838, -356.850, 16.221, 43.147
-146.109, -357.320, 16.303, 43.180
-146.382, -357.793, 16.385, 43.213
-146.656, -358.268, 16.468, 43.246
-146.931, -358.746, 16.552, 43.279
-147.207, -359.226, 16.637, 43.312
-147.486, -359.708, 16.721, 43.345
-147.765, -360.193, 16.807, 43.378
-148.046, -360.681, 16.893, 43.411
-148.329, -361.171, 16.979, 43.444
-148.612, -361.663, 17.066, 43.477
-148.898, -362.158, 17.152, 43.510
-149.184, -362.655, 17.239, 43.543
-149.472, -363.155, 17.322, 43.576
-149.762, -363.657, 17.397, 43.609
-150.052, -364.161, 17.458, 43.642
-150.343, -364.665, 17.502, 43.675
-150.635, -365.171, 17.531, 43.708
-150.927, -365.678, 17.548, 43.741
-151.219, -366.184, 17.561, 43.774
-151.512, -366.691, 17.578, 43.807
-151.805, -367.199, 17.600, 43.840
-152.098, -367.707, 17.627, 43.873
-152.392, -368.216, 17.658, 43.906
-152.688, -368.726, 17.694, 43.939
-152.983, -369.237, 17.733, 43.972
-153.280, -369.750, 17.775, 44.005
-153.577, -370.264, 17.821, 44.038
-153.875, -370.779, 17.870, 44.071
-154.174, -371.296, 17.921, 44.104
-154.474, -371.814, 17.975, 44.137
-154.775, -372.334, 18.031, 44.170
-155.076, -372.856, 18.089, 44.203
-155.378, -373.380, 18.149, 44.236
-155.682, -373.905, 18.210, 44.269
-155.986, -374.432, 18.274, 44.302
-156.291, -374.961, 18.338, 44.335
-156.597, -375.493, 18.405, 44.368
-156.905, -376.026, 18.472, 44.401
-157.213, -376.561, 18.541, 44.434
-157.522, -377.098, 18.610, 44.467
-157.832, -377.638, 18.681, 44.500
-158.143, -378.180, 18.752, 44.533
-158.455, -378.723, 18.825, 44.566
-158.768, -379.270, 18.898, 44.599
-159.081, -379.818, 18.972, 44.632
-159.396, -380.369, 19.046, 44.665
-159.711, -380.922, 19.121, 44.698
-160.027, -381.478, 19.196, 44.731
-160.344, -382.036, 19.272, 44.764
-160.662, -382.597, 19.349, 44.797
-160.981, -383.160, 19.425, 44.830
-161.300, -383.726, 19.502, 44.863
-161.620, -384.294, 19.580, 44.896
-161.941, -384.864, 19.657, 44.929
-162.262, -385.438, 19.735, 44.962
-162.585, -386.014, 19.813, 44.995
-162.907, -386.592, 19.891, 45.028
-163.231, -387.173, 19.970, 45.061
-163.555, -387.757, 20.048, 45.094
-163.879, -388.344, 20.127, 45.127
-164.204, -388.933, 20.205, 45.160
-164.530, -389.525, 20.284, 45.193
-164.856, -390.119, 20.362, 45.226
-165.182, -390.717, 20.438, 45.259
-165.508, -391.317, 20.509, 45.292
-165.835, -391.919, 20.574, 45.325
-166.162, -392.524, 20.633, 45.358
-166.489, -393.130, 20.687, 45.391
-166.815, -393.739, 20.738, 45.424
-167.141, -394.350, 20.790, 45.457
-167.467, -394.963, 20.843, 45.490
-167.793, -395.578, 20.898, 45.523
-168.118, -396.195, 20.954, 45.556
-168.443, -396.815, 21.011, 45.589
-168.768, -397.437, 21.069, 45.622
-169.092, -398.062, 21.129, 45.655
-169.416, -398.689, 21.189, 45.688
-169.740, -399.318, 21.250, 45.721
-170.063, -399.950, 21.312, 45.754
-170.386, -400.585, 21.374, 45.787
-170.708, -401.222, 21.438, 45.820
-171.030, -401.862, 21.502, 45.853
-171.351, -402.504, 21.565, 45.886
-171.672, -403.149, 21.619, 45.919
-171.992, -403.796, 21.650, 45.952
-172.310, -404.443, 21.641, 45.985
-172.626, -405.089, 21.585, 46.018
-172.939, -405.733, 21.488, 46.051
-173.248, -406.374, 21.358, 46.084
-173.554, -407.011, 21.199, 46.117
